id,link,content,start_time,end_time,programme_id,programme_date
"KqIpPngBStd6-SGMnGuG","https://www.rtve.es/v/5819126/?t=00h07m47s","Re junto a l siglas del Partido Popular, se aglutinaron todos los votos.",467,471,5819126,"2021-03-15T21:00:00+00:00"
"3NUCOXgB78TwBpLk1NKv","https://www.rtve.es/v/5818809/?t=00h19m53s","Desconocía y desconozco la existencia de una caja B, ni de dinero B en el Partido Popular en ningún momento.",1193,1196,5818809,"2021-03-15T15:00:00+00:00"
"WdUCOXgB78TwBpLk8tSF","https://www.rtve.es/v/5818084/?t=00h07m59s","El Partido Popular insiste: sus puertas están abiertas para unir a ambos partidos.",479,483,5818084,"2021-03-14T21:00:00+00:00"
"XtUCOXgB78TwBpLk8tSh","https://www.rtve.es/v/5818084/?t=00h08m27s","Horas después en una entrevista en El Mundo anuncia que se suma al Partido Popular.",507,511,5818084,"2021-03-14T21:00:00+00:00"
"YdUCOXgB78TwBpLk8tS0","https://www.rtve.es/v/5818084/?t=00h08m48s","La puerta el Partido Popular deben estar abiertas.",528,530,5818084,"2021-03-14T21:00:00+00:00"
"YtUCOXgB78TwBpLk8tS5","https://www.rtve.es/v/5818084/?t=00h08m52s","Edmundo Bal acusa al partido popular de montar, dice, una operacion para destruir a Ciudadanos.",532,536,5818084,"2021-03-14T21:00:00+00:00"
"G8vaM3gB0meBbj4FbbFU","https://www.rtve.es/v/5817971/?t=00h07m07s","Mientras los militantes socialistas de la Región de Murcia votanhoy si apoyan la iniciativa para conformar el nuevo gobierno Entre ellos el secretario general de los socialistas murcianos Diego Conesa, que reafirma la moción y anunciará el martes los detalles de su acuerdo con Ciudadanos, según ha dicho, por el cambio, la regeneración y la estabilidad de la región El Partido Popular de la Región de Murcia, ha incumplido una vez más los estatutos de su partido.",427,432,5817971,"2021-03-14T15:00:00+00:00"
"IsvaM3gB0meBbj4FbbGD","https://www.rtve.es/v/5817971/?t=00h08m21s","Y horas después, en una entrevista en El Mundo, anuncia que se suma al Partido Popular.",501,504,5817971,"2021-03-14T15:00:00+00:00"
"JcvaM3gB0meBbj4FbbGW","https://www.rtve.es/v/5817971/?t=00h08m36s","La candidata de Ciudadanos en la moción de Murcia, La candidata de Ciudadanos en la moción de Murcia, Ana Martínez Vidal, señala directamente a Hervías como responsable del transfuguismo en la región y Edmundo Bal acusa al Partido Popular de montar, dice, una operación para destruir a Ciudadanos.",516,518,5817971,"2021-03-14T15:00:00+00:00"
"LViQKXgB4HE0IwZJ9JjZ","https://www.rtve.es/v/5817482/?t=00h06m28s","Tras un pacto alcanzado entre el Partido Popular y ciudadanos.",388,392,5817482,"2021-03-12T21:00:00+00:00"
"A1iRKXgB4HE0IwZJP5wa","https://www.rtve.es/v/5816428/?t=00h09m19s","Era la conversación informal entre la vicealcaldesa de Madrid de Ciudadanos y el presidente del Partido Popular que ha captado un micrófono de TVE.",559,561,5816428,"2021-03-11T21:00:00+00:00"
"YN5oJHgBndVvEJEFiB1S","https://www.rtve.es/v/5816201/?t=00h15m42s","Entre el Partido Popular y ciudadanos.",942,944,5816201,"2021-03-11T15:00:00+00:00"
"R95oJHgBndVvEJEFcxsC","https://www.rtve.es/v/5815371/?t=00h02m20s","El Partido Popular abre sus puertas a todos los dirigentes, Está por ver si estos movimientos, es un cambio de alianzas en el congreso.",140,143,5815371,"2021-03-10T21:00:00+00:00"
"SN5oJHgBndVvEJEFcxsI","https://www.rtve.es/v/5815371/?t=00h02m39s","Si el Partido Socialista mira ciudadanos. antes que a los socios de investidura. y como afecta entre las conversaciones del Partido Popular y el Partido Socialista, para renovar el poder judicial El Partido Popular abre sus puertas a todos los dirigentes, simpatizantes, militantes y a todos aquellos que se han sentido defraudados por esta decisión arbitraria, injusta e irresponsable de Inés Arrimadas.",159,162,5815371,"2021-03-10T21:00:00+00:00"
"kN5oJHgBndVvEJEFdBut","https://www.rtve.es/v/5815371/?t=00h11m23s","Allí gobierna el Partido Popular, con Ciudadanos.",683,686,5815371,"2021-03-10T21:00:00+00:00"
"t95oJHgBndVvEJEFdRt6","https://www.rtve.es/v/5815371/?t=00h16m43s","Teodoro Egea. habla de operación clandestina y afrenta política hoy el Partido Popular quiera hacer un llamamiento. que es ese llamamiento de abrir las puertas a todos aquellos que no se sienten identificados con lo que está ocurriendo hoy, del partido Ciudadanos o de cualquier otro partido.",1003,1006,5815371,"2021-03-10T21:00:00+00:00"
"xd5oJHgBndVvEJEFdRvC","https://www.rtve.es/v/5815371/?t=00h18m43s","La lectura que hacen. es que el PSOE sale fortalecido. y que el Partido Popular ha unido su destino a la ultraderecha remarcan que la coalición de Sánchez e Iglesias.",1123,1125,5815371,"2021-03-10T21:00:00+00:00"
"zN5oJHgBndVvEJEFdRvm","https://www.rtve.es/v/5815371/?t=00h19m58s","Como afecta a las ya complicadas negociaciones, entre el gobierno y el Partido Popular. para renovar órganos institucionales.",1198,1202,5815371,"2021-03-10T21:00:00+00:00"
"iKpDH3gBJ08gZNOFDPKl","https://www.rtve.es/v/5815068/?t=00h17m29s","Pero, visto lo visto, tendremos que volver administrarla una vezmás un gobierno del Partido Popular.",1049,1053,5815068,"2021-03-10T15:00:00+00:00"
